Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-08-28,23.0547,23.2399,21.6876,21.7159,894957.35193031
2015-08-31,21.8281,22.5905,21.7531,22.5905,375339.0703224
2015-09-01,22.5905,22.8235,22.1166,22.5721,375147.2819525
2015-09-02,22.5721,23.1482,22.5721,22.9153,213331.22929439
2015-09-03,23.1482,23.7518,22.9153,23.7518,260600.39603052
2015-09-04,24.0316,24.0316,23.2877,23.8737,244366.07460315
2015-09-07,23.8737,23.8737,22.8235,23.0829,223111.4105523
2015-09-08,22.963,23.6592,22.804,23.6592,161377.09318052
2015-09-09,23.7245,23.8454,23.1756,23.1756,210989.77021177
2015-09-10,23.1756,23.39,22.804,22.8684,200603.45565652
2015-09-11,23.158,23.3716,22.3302,23.0001,373367.85509822
2015-09-14,23.2399,23.2399,22.6286,23.2136,225704.14316765
2015-09-15,23.1482,23.1482,22.7953,23.1297,264799.22804288
2015-09-16,23.1482,23.7801,22.9805,23.7801,336449.10669837
2015-09-17,23.8454,24.7278,23.8171,24.3008,749567.40906945
2015-09-18,24.5425,24.5425,23.6134,24.0404,355011.55432703
2015-09-21,24.1243,24.4304,24.1243,24.3856,415070.03107639
2015-09-22,24.4499,24.6254,24.3758,24.4499,259610.68599341
2015-09-23,24.4499,24.5425,24.2638,24.4129,300683.13973036
2015-09-24,24.3378,24.5425,24.2638,24.5425,184072.73402115
2015-09-25,24.4586,25.1939,24.3008,24.915,385533.59650775
2015-09-28,25.1003,25.1188,24.3291,24.4226,205339.70534707
2015-09-29,24.2178,24.7756,23.706,24.4958,330559.04996975
2015-09-30,24.3758,25.072,24.3758,25.0349,244159.92774568
2015-10-01,25.0632,25.0632,24.4402,24.4402,162202.70621665
2015-10-02,24.4586,24.7941,24.4226,24.7278,146307.86046005
2015-10-05,24.8028,24.915,24.6352,24.6352,169469.12654093
2015-10-06,24.682,25.5,24.682,25.3616,323653.64304761
2015-10-07,25.426,25.5654,24.0131,24.0774,1629736.5443935
2015-10-08,24.3008,24.8028,24.1896,24.6917,205209.45335255
2015-10-09,24.8497,25.2866,24.8224,24.9238,167036.38850152
2015-10-12,25.1003,25.1939,24.9238,25.1939,210542.60588413
2015-10-13,25.1939,25.1939,24.7473,25.0262,64100.39100454
2015-10-14,25.0262,25.0447,24.7571,24.8584,63701.430170927
2015-10-15,24.8584,25.1939,24.6624,25.1003,272838.95548424
2015-10-16,25.1003,25.1373,24.7278,25.1373,129384.33162859
2015-10-19,25.1003,25.1003,24.6624,24.7853,96553.649765446
2015-10-20,24.7278,24.915,24.2725,24.8126,156621.35697111
2015-10-21,24.8028,25.1003,24.6177,24.915,141135.72811067
2015-10-22,25.0447,25.072,24.7756,24.915,134425.18637719
2015-10-23,24.915,24.915,24.682,24.682,118586.74896466
2015-10-26,24.5903,25.1568,24.5425,25.0915,139960.38334121
2015-10-27,25.072,25.0818,24.9326,24.9979,154926.02982982
2015-10-28,24.9979,25.0632,24.7376,25.0632,78246.57809455
2015-10-29,25.0076,25.0535,24.5611,24.7756,79400.385132631
2015-10-30,24.6352,24.915,24.6352,24.7278,98537.172264691
2015-11-02,25.0535,25.0535,24.7853,25.0076,208085.25329458
2015-11-03,25.0076,25.2583,24.8672,25.0818,295320.24461735
2015-11-04,24.9424,25.147,24.8301,25.0447,218207.98704201
2015-11-05,24.915,25.0262,24.6547,24.7756,81124.42924909
2015-11-06,24.7756,24.7756,24.6352,24.682,130795.56583694
2015-11-09,24.9979,24.9979,24.6352,24.6917,88237.008634954
2015-11-10,24.6352,24.6917,24.171,24.4402,228842.49831123
2015-11-12,23.1951,23.6047,22.2191,22.6091,592566.5777836
2015-11-13,22.6091,22.7582,20.8248,20.8989,642806.92584357
2015-11-16,20.9163,21.6799,19.9501,21.3815,706902.18881683
2015-11-17,21.8378,22.5068,21.6603,22.0328,257935.87097724
2015-11-18,22.3019,22.3019,21.131,21.3815,199025.04762843
2015-11-19,21.3815,21.8281,20.7399,21.1114,166590.24978013
2015-11-20,21.01,21.5024,20.9163,20.9163,131034.53209461
2015-11-23,21.0197,21.1494,20.1354,20.1735,211042.07613083
2015-11-24,20.1266,20.778,19.8293,19.8293,360202.14758901
2015-11-25,19.8293,22.2649,19.8293,21.168,280767.91744993
2015-11-26,21.168,21.5677,20.9163,21.1865,141134.70250442
2015-11-27,21.4469,21.6603,21.3074,21.6146,215525.00107613
2015-11-30,21.8476,21.8476,21.0012,21.0012,119415.43881956
2015-12-01,21.1027,21.3727,21.1027,21.2888,137806.61020345
2015-12-02,21.3074,21.5405,20.9262,21.3815,129893.0323316
2015-12-03,21.3815,21.3815,20.6658,20.8696,155924.97032323
2015-12-04,20.7312,21.2888,20.4708,21.206,314226.27034179
2015-12-07,21.6603,21.6974,20.9915,21.1963,238574.47607511
2015-12-08,21.3815,21.3815,21.01,21.1494,96300.325020196
2015-12-09,21.2791,21.3444,20.7215,20.9163,136221.02293157
2015-12-10,20.9642,21.1027,20.8793,20.9642,65032.66709131
2015-12-11,21.3357,21.3444,20.6843,20.8248,142490.55397494
2015-12-14,20.8248,20.9163,20.6843,20.7312,112650.5399545
2015-12-15,20.6385,21.168,20.5079,21.168,85320.184442683
2015-12-16,21.1963,21.2888,20.8989,21.01,242216.40389042
2015-12-17,21.1963,21.1963,20.9642,21.1494,103222.14164243
2015-12-18,21.1963,21.1963,21.01,21.01,160690.9625952
2015-12-21,21.0197,22.2649,21.0197,22.1537,288892.77021054
2015-12-22,22.2191,22.2191,21.6146,21.6799,98341.281469781
2015-12-23,21.6603,21.7531,21.4752,21.5209,212972.26710477
2015-12-28,21.5307,21.596,21.1114,21.206,283585.25783537
2015-12-29,21.206,21.3815,21.1027,21.1494,271162.08925556
2015-12-30,21.1027,21.1963,20.5634,20.5917,417498.66669077
2016-01-04,20.5917,20.7215,20.1354,20.425,125229.60068523
2016-01-05,20.7312,20.9163,20.4533,20.8793,75290.780864548
2016-01-07,20.4436,20.4708,19.6245,19.802,520002.88395395
2016-01-08,19.7172,19.9687,18.7128,19.1974,610796.7289853
2016-01-11,18.8064,19.3827,18.6953,19.1506,337608.04176773
2016-01-12,19.0678,20.4708,19.0678,20.4708,413458.8036481
2016-01-13,20.4533,20.6385,20.0896,20.2202,164383.14511707
2016-01-14,20.0984,20.9163,19.9033,20.9163,183364.0400982
2016-01-15,20.7312,20.8618,20.1081,20.1266,191544.27559664
2016-01-18,19.7366,20.1081,19.5504,19.8936,119191.85665574
2016-01-19,20.1081,20.1081,19.9219,19.9404,76567.660653358
2016-01-20,19.802,19.802,19.2432,19.4772,115043.27934992
2016-01-21,19.4207,19.802,19.2432,19.4392,219287.95042966
2016-01-22,19.7084,19.9881,19.5221,19.7542,110362.41239721
2016-01-25,20.0154,21.01,19.8848,20.9545,226870.25748081
2016-01-26,20.8053,21.5209,20.545,21.4195,577297.35184319
2016-01-27,21.4283,21.8476,21.3912,21.4195,209944.67743683
2016-01-28,21.2704,21.7071,20.9729,21.5677,68190.508753757
2016-01-29,21.5677,21.7071,21.3357,21.4653,184947.57615758
2016-02-01,21.6701,21.6701,21.2421,21.4653,167470.21994784
2016-02-02,21.4752,21.5677,21.2333,21.2421,143827.94453286
2016-02-03,21.2421,21.4381,21.0567,21.0567,176410.42968203
2016-02-04,21.1963,21.1963,20.7399,20.9163,130740.18309912
2016-02-05,20.9359,21.1397,20.815,20.9262,166061.036952
2016-02-08,21.01,21.1114,20.1832,20.6297,170405.50505272
2016-02-09,20.4894,20.6297,20.2846,20.4533,89195.950484382
2016-02-10,20.4533,21.2888,20.425,20.6483,153938.37100522
2016-02-11,20.8793,20.8793,19.9404,20.0798,168464.03240998
2016-02-12,20.0798,20.5351,19.9404,19.9969,160209.9532611
2016-02-15,20.3596,20.4708,19.9033,20.0896,135501.04733981
2016-02-16,20.2008,20.2008,19.2987,19.7172,158454.11535071
2016-02-17,19.5504,20.4338,19.5504,20.2748,160309.43706795
2016-02-18,20.4533,21.2421,20.0798,20.583,234874.08870319
2016-02-19,20.6385,21.1027,20.6005,20.7312,153552.74305294
2016-02-22,20.9163,21.5677,20.9163,21.5112,280825.35140027
2016-02-23,21.4752,22.0142,21.3912,21.4926,243809.1704061
2016-02-24,21.4926,21.8281,20.9262,21.1963,163446.76660527
2016-02-25,21.2245,21.4283,20.6005,20.8248,159008.96833524
2016-02-26,21.0567,21.5112,20.9163,21.3815,165397.46970433
2016-02-29,21.6974,21.6974,21.1114,21.3815,71496.037717079
2016-03-01,21.2518,21.633,21.1397,21.3815,173420.78744558
2016-03-02,21.5677,21.7071,21.4098,21.5209,173160.28345653
2016-03-03,21.5209,22.4511,21.5209,22.3117,624837.27863092
2016-03-04,22.4238,23.1297,22.3673,23.0186,488814.19770678
2016-03-07,22.963,23.2496,22.7767,22.804,270558.00717073
2016-03-08,22.4511,22.8684,21.9861,22.3487,265440.23195293
2016-03-09,22.3487,22.3487,21.2888,22.3117,414615.68750495
2016-03-10,22.3487,23.315,21.8476,23.1482,1083973.5081058
2016-03-11,23.1482,23.2233,22.6832,23.1024,430281.82306645
2016-03-14,23.2039,23.2039,22.414,22.4882,124327.06717989
2016-03-15,22.0786,22.4969,21.9022,22.4969,209299.57110176
2016-03-16,22.0786,22.8235,22.0786,22.7115,111792.10751817
2016-03-17,22.8235,23.1024,22.6832,23.1024,164166.74219704
2016-03-18,23.0547,23.2233,22.925,23.2233,281574.0439672
2016-03-21,23.1951,23.2136,22.963,23.1853,132816.01016141
2016-03-22,23.1482,23.2233,22.8684,23.1385,206019.68229485
2016-03-23,23.1482,23.2039,22.963,22.963,84335.602436853
2016-03-24,23.0547,23.2233,22.963,23.2233,109028.09865806
2016-03-29,23.2233,23.8913,23.1482,23.706,331211.33554861
2016-03-30,23.7995,24.171,23.6134,24.171,408713.32350125
2016-03-31,24.171,24.2178,23.8268,23.8913,375785.20904378
2016-04-01,23.7995,23.7995,23.5481,23.5665,129732.0121494
2016-04-04,23.6592,24.3475,23.4826,24.3475,151923.05471204
2016-04-05,24.3105,24.3105,23.7342,24.0316,205641.23358636
2016-04-06,24.0316,24.0774,23.8356,23.8815,154044.0084496
2016-04-07,24.0774,24.0774,23.8913,24.0404,152738.41168561
2016-04-08,23.9849,24.171,23.8171,24.171,657569.50229348
2016-04-11,24.171,24.171,23.9293,24.0687,322511.11767834
2016-04-12,24.0316,24.0316,23.51,23.51,123732.21555137
2016-04-13,23.428,23.7995,23.2692,23.7995,137563.54152077
2016-04-14,23.7898,24.0687,23.6407,24.0502,271728.22390891
2016-04-15,24.0316,24.1057,23.9107,24.0316,77373.787170632
2016-04-18,24.0774,24.1243,23.8815,24.1243,81745.94664027
2016-04-19,24.1243,24.171,24.0404,24.171,185626.5274991
2016-04-20,24.1613,24.171,24.0687,24.1613,62470.70266364
2016-04-21,24.0774,24.254,23.6134,23.976,221238.65352871
2016-04-22,23.9849,24.1154,23.6407,24.1154,89694.395124833
2016-04-25,24.1516,24.1516,23.7995,24.0687,62750.693171549
2016-04-26,23.976,24.1243,23.6592,23.6592,103642.64020742
2016-04-27,23.8737,23.8737,23.4642,23.5764,127041.84693972
2016-04-28,23.7518,24.0589,23.5198,23.864,367486.00321965
2016-04-29,23.706,23.9663,23.5665,23.6592,28984.658402868
2016-05-02,23.6319,23.9196,23.3803,23.5198,54897.6260688
2016-05-04,23.5198,23.7712,23.39,23.39,119982.59907917
2016-05-05,23.3998,23.5578,22.2473,22.8597,233449.52161351
2016-05-06,22.8235,22.8597,22.3117,22.6373,197394.33368127
2016-05-09,22.6832,23.2399,22.6832,22.7767,177099.63708611
2016-05-10,22.963,23.2399,22.8684,23.2399,178362.15838733
2016-05-11,23.3716,24.0043,23.2877,23.7995,162358.59836758
2016-05-12,23.7995,23.976,23.4924,23.7995,179966.20657183
2016-05-13,23.6689,23.939,23.5578,23.8815,337112.67394605
2016-05-16,23.8913,24.8224,23.8815,24.8224,332375.39864925
2016-05-17,24.8224,24.8224,24.0774,24.524,144486.38374926
2016-05-18,24.5329,25.1373,24.171,25.1373,456267.60877657
2016-05-19,25.1373,25.1939,24.7278,24.84,79762.424141025
2016-05-20,24.8126,25.0915,24.3758,24.6624,227361.52287746
2016-05-23,24.6352,25.0818,24.5709,25.072,82807.449115305
2016-05-24,25.0175,25.0915,24.5903,24.8028,115636.07976594
2016-05-25,24.8028,25.1939,24.8028,25.1939,426885.01514635
2016-05-27,25.268,25.8082,25.2387,25.7984,278600.81143085
2016-05-30,25.7984,26.1796,24.72,24.72,327842.21899741
2016-05-31,24.72,25.072,24.6352,24.9521,214823.48639697
2016-06-01,24.9521,24.9521,24.1516,24.4499,297366.32909821
2016-06-02,24.3564,24.915,24.2178,24.7853,152522.00876559
2016-06-03,24.5522,24.9053,24.171,24.682,112205.42683938
2016-06-06,24.3564,25.2866,24.3564,25.2866,191041.72853116
2016-06-07,25.2768,25.89,25.2309,25.8345,268417.5669143
2016-06-08,25.4435,25.8442,25.0632,25.4717,161195.56087319
2016-06-09,25.6395,25.7429,25.3791,25.7429,90831.792462818
2016-06-10,25.7516,25.8442,25.0818,25.3791,130720.69658025
2016-06-13,25.426,25.426,24.3661,24.9053,141982.87887818
2016-06-14,24.9706,25.0447,23.4446,24.0774,265841.24399906
2016-06-15,24.0316,25.1003,23.3433,24.9706,421444.17395788
2016-06-16,25.072,25.072,24.4958,24.5425,498994.36540456
2016-06-17,24.5425,25.1003,24.1808,24.8224,143018.74119682
2016-06-20,24.8224,25.1666,24.5611,24.645,254100.10357953
2016-06-21,24.5903,25.0076,24.5903,24.9053,201016.77497773
2016-06-22,24.9424,25.0535,24.8672,25.0447,200817.80736405
2016-06-23,25.0447,25.7048,24.7756,25.5565,251111.48694934
2016-06-24,22.963,25.0262,22.7767,25.0262,535078.27031196
2016-06-27,24.7278,24.9619,24.4499,24.4499,176098.64538018
2016-06-28,24.3758,25.2486,24.3758,25.0175,196974.86072254
2016-06-29,25.2963,25.3791,25.0535,25.2866,183831.71655097
2016-06-30,25.3518,25.733,25.1003,25.4717,375335.99350362
2016-07-01,25.6395,25.7048,25.3041,25.5185,140157.29974237
2016-07-04,25.2768,25.4717,25.1003,25.4532,128697.17543702
2016-07-05,25.3791,25.4717,25.2963,25.4717,23296.64610669
2016-07-06,25.4717,25.8442,25.3138,25.6678,263371.58413442
2016-07-07,25.5654,26.5413,25.5654,26.4946,492522.78992874
2016-07-08,26.4946,26.9138,26.3552,26.4107,233591.05527685
2016-07-11,26.4946,26.6808,26.2157,26.6808,151863.56954919
2016-07-12,26.7559,27.4248,26.6994,27.4248,481803.15334026
2016-07-13,27.61,27.7037,26.7462,26.9606,236588.90236334
2016-07-14,27.0056,27.4248,26.9041,27.1274,69419.185048532
2016-07-15,27.1741,28.819,27.1741,28.819,549734.18371124
2016-07-18,28.6328,29.7492,28.4008,29.4694,284383.17950259
2016-07-19,29.5163,29.7024,29.1905,29.5708,180697.46383241
2016-07-20,29.7492,31.3288,29.6283,30.307,503033.20284097
2016-07-21,30.4464,30.9564,30.3995,30.6784,283581.15541034
2016-07-22,30.6784,30.9934,30.345,30.697,395205.06350251
2016-07-25,30.6784,30.9564,30.6784,30.892,232061.87634905
2016-07-26,30.9018,31.0314,30.6599,30.8178,137130.7356807
2016-07-27,30.892,31.1894,30.2046,30.9018,306557.81236514
2016-07-28,30.9564,31.4224,30.6784,31.3288,149116.99599542
2016-07-29,31.4409,32.3886,31.3288,32.3506,342844.78731124
2016-08-01,32.3506,32.9552,30.9564,31.7939,389577.56197545
2016-08-02,31.9791,32.296,31.2362,31.6076,223905.2297945
2016-08-03,31.6175,31.7198,30.4464,31.1894,335862.4599199
2016-08-04,30.9564,31.0587,29.6557,30.1764,397788.56566157
2016-08-05,30.027,30.4268,29.5708,30.2601,348315.37108114
2016-08-08,30.4464,31.1435,30.4464,31.1435,339365.93089064
2016-08-09,31.1435,32.0727,31.1435,31.6642,294392.0709556
2016-08-10,31.6076,31.9246,31.0967,31.9246,226197.45977682
2016-08-11,31.7939,32.2863,31.6076,32.2863,331624.6548698
2016-08-12,32.4082,33.0303,32.3506,32.9288,327183.77978101
2016-08-16,32.9464,32.9649,32.1555,32.7796,259341.97715432
2016-08-17,32.7055,32.8635,32.4442,32.8635,202484.41753016
2016-08-18,32.8722,33.4017,32.7601,33.4017,470657.89015553
2016-08-19,33.4671,33.8014,33.2818,33.7644,207881.15764962
2016-08-22,33.8014,35.2241,33.6533,35.187,286697.97282255
2016-08-23,35.3255,35.3255,34.6849,35.0847,468370.78820449
2016-08-24,35.1402,35.187,34.0911,34.3973,345530.8500959
2016-08-25,35.7915,36.2848,34.9637,35.9865,381820.90186077
2016-08-26,35.9865,38.1054,35.9865,38.0234,1093838.8146829
2016-08-29,38.5801,39.8914,38.0691,39.2958,729179.38230498
2016-08-30,39.3055,39.3055,37.7152,38.6727,593484.49538278
2016-08-31,38.6815,39.5102,38.6815,39.5102,374940.10948878
2016-09-01,39.5562,39.6956,37.7435,38.3949,390709.83128215
2016-09-02,38.3666,39.9754,38.115,39.7804,272588.70755776
2016-09-05,40.1041,41.3697,39.8818,40.4483,1804310.1132708
2016-09-06,40.4483,41.0898,39.9754,40.9885,168652.7439611
2016-09-07,41.0801,41.1377,40.1138,40.1616,136673.3152905
2016-09-08,40.1616,40.1616,38.5051,38.9058,238767.29005125
2016-09-09,38.9058,39.8818,38.9058,39.5102,285988.25329335
2016-09-12,39.129,39.1377,36.8134,37.4188,297455.55684249
2016-09-13,37.5574,40.3469,37.5574,39.3806,156070.60641159
2016-09-14,39.3806,40.1518,38.6727,38.9799,56421.676965324
2016-09-15,38.7195,38.7663,37.4188,37.7435,134158.5287506
2016-09-16,38.2086,39.7423,37.5018,38.5801,328513.99109514
2016-09-19,38.5801,39.4547,38.4406,38.6727,101323.74446244
2016-09-20,38.5801,39.0452,37.7718,39.0452,131785.27587405
2016-09-21,39.0452,39.2315,38.2184,38.4875,70644.784524539
2016-09-22,38.4875,38.665,37.6879,37.7065,118030.87037387
2016-09-23,38.115,38.115,36.3492,36.4419,309914.62164126
2016-09-26,36.4419,37.0834,35.5584,36.1815,122680.9691389
2016-09-27,36.4419,36.9255,35.8851,36.4975,98781.266553636
2016-09-28,36.8231,37.0278,36.2566,36.3394,51214.674003243
2016-09-29,36.6759,37.6421,35.5683,36.944,1306782.3648125
2016-09-30,37.0375,37.7435,36.3677,37.0561,189637.67356659
2016-10-03,37.7903,38.3949,37.372,37.8372,95521.889871837
2016-10-04,38.115,38.115,36.8134,36.8611,170962.40924977
2016-10-05,37.0922,37.2794,36.321,36.8134,513258.49721401
2016-10-06,37.2326,37.2326,35.6053,35.9592,159354.59764355
2016-10-07,36.1445,37.4373,36.1445,36.2566,163009.85834019
2016-10-10,36.7207,36.9908,36.628,36.7207,60274.879669389
2016-10-11,36.7675,37.177,36.7207,36.7207,90156.943546321
2016-10-12,36.7207,36.8611,36.5355,36.8611,99170.996930944
2016-10-13,36.8611,37.0834,35.9768,36.1718,82081.319886006
2016-10-14,36.163,36.944,36.163,36.8231,68424.346980142
2016-10-17,36.2566,36.8611,36.2195,36.8134,83413.582412643
2016-10-18,36.907,37.1303,36.7207,36.9528,76462.023208983
2016-10-19,36.628,36.8134,36.628,36.7304,170634.21524783
2016-10-20,36.7304,37.0181,36.2751,36.9722,298482.18870482
2016-10-21,37.139,37.177,36.907,37.1488,256905.13668989
2016-10-24,37.1859,37.8644,36.7207,36.8134,104463.12521228
2016-10-25,36.8231,37.0094,36.7402,36.8134,72977.013150849
2016-10-26,36.7022,37.0005,35.7632,36.2566,172005.4508122
2016-10-27,36.2566,37.4373,36.2566,37.177,348858.94239685
2016-10-28,37.1576,37.1576,36.7675,36.7675,97958.730336266
2016-10-31,36.8611,37.3623,36.8427,37.0746,59235.940531988
2016-11-02,37.0834,37.0834,36.3111,36.907,155131.15108103
2016-11-03,36.4614,37.0005,36.3492,36.9528,103784.17387076
2016-11-04,36.9528,37.0746,36.5062,36.7675,70525.814198835
2016-11-07,36.7207,37.5388,36.7207,36.8056,119130.32028037
2016-11-08,36.9157,37.0922,36.7675,36.8134,68947.406170739
2016-11-09,36.2664,37.7806,36.2664,36.7861,131394.51989049
2016-11-10,36.8787,37.2794,36.7207,36.7675,68381.271517387
2016-11-14,36.907,37.0474,36.7207,36.7675,214500.42042631
2016-11-15,36.7773,37.177,36.7402,37.1673,99029.463267606
2016-11-16,37.177,37.2043,36.7861,36.9255,74168.767620405
2016-11-17,36.9255,37.177,36.591,36.8328,195745.15882151
2016-11-18,37.0005,37.1859,35.6247,37.1859,521360.78663699
2016-11-21,37.1859,37.372,36.8611,37.3164,114892.51523028
2016-11-22,37.3164,40.1791,37.3164,40.1791,312304.28421791
2016-11-23,40.3469,40.9046,39.6867,40.1791,554541.20023345
2016-11-24,40.4668,45.7203,40.4668,45.2454,834244.53838958
2016-11-25,46.0177,46.4261,43.7126,45.5438,585976.03198207
2016-11-28,45.5623,46.2966,44.7627,45.1811,332063.6143474
2016-11-29,45.1811,45.5526,44.2694,44.8555,425906.58677805
2016-11-30,44.8838,45.2171,44.1582,44.3542,287006.68030563
2016-12-01,44.679,47.3008,44.3065,46.7148,650840.49964739
2016-12-02,47.3008,50.2005,46.5579,48.0253,537983.81283541
2016-12-05,48.621,49.9226,48.621,49.9042,235082.28677318
2016-12-06,50.2103,50.6656,48.0155,48.9086,212717.91675326
2016-12-07,48.9466,49.206,45.767,47.5055,353794.15970108
2016-12-08,47.7377,48.7517,45.8968,48.5918,304878.89492394
2016-12-09,49.2625,49.2713,46.9479,47.8859,228121.49711322
2016-12-12,48.1559,48.3422,47.2443,48.1559,177793.97252148
2016-12-13,48.1559,49.1515,47.5982,48.6299,76937.904511801
2016-12-14,48.8063,49.8846,48.11,48.8063,178215.49669272
2016-12-15,49.2713,49.6799,48.3422,49.2528,109019.89380801
2016-12-16,49.2713,49.4478,47.4305,48.0253,260887.56578222
2016-12-19,47.7834,47.7834,46.6222,46.9479,424815.34172159
2016-12-20,46.9479,48.8063,46.6222,47.607,1728548.5791348
2016-12-21,48.4348,48.5186,47.6723,48.3422,109848.58366292
2016-12-22,48.0623,48.1559,47.877,47.9424,55126.336263904
2016-12-23,48.0155,48.7594,47.9326,48.6299,92764.034649258
2016-12-27,48.5274,48.778,48.3324,48.3422,155664.46633419
2016-12-28,48.1559,48.9925,48.0623,48.9466,86161.181572662
2016-12-29,48.9466,49.0763,48.3422,48.6386,51360.310091605
2016-12-30,48.8063,48.8063,48.4065,48.5274,259670.17115626
2017-01-02,48.5274,48.8618,48.5274,48.6951,30745.624344545
2017-01-03,48.7234,49.0949,47.7834,48.4815,164272.37964141
2017-01-04,48.5274,48.6669,47.9424,48.2574,85902.728796132
2017-01-05,48.0623,48.9925,47.9512,48.5274,84222.785748685
2017-01-09,48.5733,48.9828,47.9052,48.9828,140596.25921997
2017-01-10,48.5274,50.0144,48.5274,49.2713,200175.77784775
2017-01-11,49.4478,51.9478,49.4478,50.6198,425516.85640074
2017-01-12,51.122,52.1809,50.7398,50.9912,290117.34408029
2017-01-13,51.5958,51.7811,49.5044,50.1177,183236.86492245
2017-01-16,50.1177,51.4749,50.1177,51.122,171918.27428044
2017-01-17,51.3627,51.5861,50.9075,51.2799,176745.80292777
2017-01-18,51.6786,51.6786,50.9621,51.1961,153690.17429125
2017-01-19,51.2234,52.2745,51.0469,52.2745,268859.60321068
2017-01-20,52.6089,54.3757,52.3387,54.3278,259122.49741552
2017-01-23,54.4868,56.2438,53.1852,54.988,374025.26870836
2017-01-24,55.0348,55.3692,54.1055,55.3136,143507.95538097
2017-01-25,55.3136,55.9454,54.5052,55.4346,138326.59257528
2017-01-26,55.7787,55.8723,54.8494,55.3234,258220.98951643
2017-01-27,55.4901,55.4901,54.4029,55.0825,80891.616628961
2017-01-30,54.8494,54.9977,54.6165,54.8494,114638.16487878
2017-01-31,54.6633,54.8027,53.4552,54.5229,135383.10262035
2017-02-01,54.7559,55.3039,54.6633,54.8494,121917.91808438
2017-02-02,54.8494,55.6208,53.5664,54.8494,269358.04785113
2017-02-03,54.8494,55.2024,54.171,54.636,105481.55222456
2017-02-06,54.6633,55.7602,54.6633,55.4988,135591.30069034
2017-02-07,55.7689,57.4528,55.6676,57.4528,231658.8130904
2017-02-08,57.4528,61.3383,57.4528,59.0333,403559.65206449
2017-02-09,60.2404,60.5106,59.5911,60.1391,198719.41696412
2017-02-10,60.335,62.5943,60.1391,61.9702,272553.83694505
2017-02-13,62.2861,64.6008,62.2861,64.555,249077.70974354
2017-02-14,64.6096,65.177,63.6814,64.4243,172554.15015919
2017-02-15,64.7958,64.7958,63.7837,64.6096,117202.18051896
2017-02-16,64.7032,64.7032,64.1465,64.6096,117559.09149607
2017-02-17,64.6096,65.0757,64.3317,64.3317,158126.94695502
2017-02-20,64.6008,64.9821,64.4243,64.9821,120821.54499664
2017-02-21,64.9821,69.2117,64.9733,69.0069,340967.92786263
2017-02-22,71.5821,72.29,66.117,67.4928,543923.09866433
2017-02-23,68.3294,69.8914,67.679,69.1103,201549.06462462
2017-02-24,69.5755,69.7226,65.4559,66.0049,340885.87936214
2017-02-27,66.0049,67.679,65.9952,67.1213,218172.09082305
2017-02-28,67.3993,67.8643,61.4494,65.4939,1076108.1337279
2017-03-01,66.0049,68.9329,65.5856,68.8871,374187.31449682
2017-03-02,69.2586,70.5973,67.8643,68.4961,244378.38187822
2017-03-03,68.775,68.7944,67.3993,67.8643,149522.11046657
2017-03-06,67.8643,68.1247,66.0517,66.0975,162001.68739047
2017-03-07,65.8196,68.7008,63.7837,68.1158,444809.53568373
2017-03-08,68.3294,68.7944,67.0277,68.0309,247052.1373878
2017-03-09,68.0309,68.0504,66.1716,67.3993,141788.01368953
2017-03-10,67.3993,69.1288,67.3993,68.0309,140291.65416192
2017-03-13,68.5156,68.8774,67.1028,67.8643,135560.53250266
2017-03-14,68.3294,68.8871,67.9569,68.8871,175582.76543338
2017-03-15,69.2586,70.6441,68.3936,68.775,318192.28973403
2017-03-16,69.9099,71.0253,69.631,70.6538,196752.30416498
2017-03-17,71.1179,71.5821,70.6538,71.5821,252192.47594323
2017-03-20,71.5821,71.9545,70.6538,71.1081,147725.24830593
2017-03-21,71.1081,71.1081,70.179,70.9132,204747.93053732
2017-03-22,70.0951,70.0951,67.3993,68.7008,299233.95809052
2017-03-23,68.3381,70.9317,68.3381,70.4296,110747.01474323
2017-03-24,70.4207,70.8859,69.5189,70.374,115238.14453858
2017-03-27,69.2683,70.2823,68.4689,68.8871,87193.967072528
2017-03-28,69.4077,69.9557,67.4928,68.0504,184511.69349875
2017-03-29,68.0504,68.775,67.3993,67.5025,132240.64505175
2017-03-30,69.3064,71.8521,67.8837,69.2586,414532.61339821
2017-03-31,70.1878,70.4578,68.5156,68.9796,146671.95068094
2017-04-03,69.6213,69.6213,68.2455,68.5897,97768.993178892
2017-04-04,68.2358,69.166,68.2358,68.5059,95079.85357547
2017-04-05,68.6072,69.5189,68.1344,68.1431,133612.90622238
2017-04-06,65.5407,68.3294,65.5407,67.1671,122574.30608827
2017-04-07,67.1671,67.3719,66.0049,66.935,122969.16449685
2017-04-10,66.7489,66.935,63.8569,64.0616,310183.33048035
2017-04-11,64.1465,64.7402,61.1522,61.7284,1016927.5759338
2017-04-12,61.273,63.03,61.2633,61.589,452456.455929
2017-04-13,61.6348,62.175,57.8331,60.2404,546504.54961086
2017-04-18,60.7065,64.0431,60.4551,61.821,339059.27462008
2017-04-19,62.2861,65.1215,62.0998,65.1215,245184.50839549
2017-04-20,66.0049,66.8414,63.309,63.7837,202857.73820738
2017-04-21,63.7554,64.3317,61.8679,62.016,255751.32965181
2017-04-24,62.566,63.0769,61.1716,62.054,140773.68910227
